CaseNumber,State,County,City,Lat,Long,Year,Month,MonthName,Day,WeekDay,Hour,Function,Route,Fatalities,People,Pedestrian,Vehicle_total,Vehicle_ord,DrunkDriver,CollisionType,LightConditions,Deadly
63057,California,YOLO,NOT APPLICABLE,38.71873889,-121.9586889,2019,11,November,2,Saturday,23,Interstate,Interstate,1,1,0,1,Single,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Dark - Not Lighted,1
63058,California,YOLO,NOT APPLICABLE,38.68034167,-121.9564917,2019,12,December,17,Tuesday,1,Minor Arterial,State Highway,1,1,1,1,Single,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Dark - Not Lighted,1
63059,California,SAN BERNARDINO,NOT APPLICABLE,34.05606944,-117.6806389,2019,11,November,18,Monday,7,Principal Arterial - Other,Unknown,1,2,0,2,Double,0,Angle ,Daylight,0.5
63060,California,FRESNO,FRESNO,36.77226667,-119.7618083,2019,12,December,9,Monday,6,Minor Arterial,Unknown,1,2,0,2,Double,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Dark - Lighted,0.5
63061,California,RIVERSIDE,RIVERSIDE,33.92356944,-117.4264194,2019,11,November,1,Friday,17,Principal Arterial - Other Freeways and Expressways,State Highway,1,3,0,2,Double,1,Front-to-Rear ,Daylight,0.333333333
63062,California,FRESNO,NOT APPLICABLE,36.88921111,-119.5342611,2019,12,December,16,Monday,11,Principal Arterial - Other,State Highway,1,2,0,2,Double,1,Angle ,Daylight,0.5
63063,California,SAN BERNARDINO,SAN BERNARDINO,34.15924167,-117.2948889,2019,10,October,23,Wednesday,4,Minor Arterial,Unknown,2,2,0,1,Single,1,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Dark - Lighted,1
63064,California,SHASTA,REDDING,40.57992222,-122.3578306,2019,10,October,27,Sunday,1,Minor Arterial,Unknown,1,1,1,1,Single,1,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Dark - Lighted,1
63065,California,SAN JOAQUIN,NOT APPLICABLE,38.11606111,-121.42625,2019,12,December,8,Sunday,4,Principal Arterial - Other,State Highway,2,2,0,2,Double,1,Front-to-Front,Dark - Not Lighted,1
63066,California,FRESNO,NOT APPLICABLE,36.54706944,-119.6146306,2019,9,September,26,Thursday,18,Principal Arterial - Other,Local Street - Frontage Road,1,1,1,1,Single,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Dusk,1
63067,California,RIVERSIDE,MENIFEE,33.68682778,-117.1451667,2019,1,January,27,Sunday,4,Minor Arterial,Unknown,1,2,0,1,Single,1,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Dark - Not Lighted,0.5
63068,California,SAN JOAQUIN,NOT APPLICABLE,37.7868,-120.9830111,2019,12,December,6,Friday,17,Major Collector,Unknown,1,3,0,3,Multiple,0,Sideswipe - Opposite Direction,Dusk,0.333333333
63069,California,KERN,NOT APPLICABLE,35.3708,-118.9668,2019,10,October,26,Saturday,22,Minor Collector,Local Street - Municipality,1,1,1,1,Single,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Dark - Not Lighted,1
63070,California,VENTURA,OXNARD,34.16979444,-119.17755,2019,6,June,10,Monday,0,Principal Arterial - Other,Unknown,1,1,1,1,Single,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Dark - Lighted,1
63071,California,LOS ANGELES,LOS ANGELES,33.93284444,-118.2542667,2019,2,February,26,Tuesday,6,Principal Arterial - Other,Unknown,1,1,1,1,Single,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Dawn,1
63072,California,MONTEREY,NOT APPLICABLE,36.86593889,-121.73705,2019,11,November,4,Monday,8,Principal Arterial - Other,Local Street - Frontage Road,1,1,1,1,Single,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Daylight,1
63073,California,SANTA BARBARA,SANTA BARBARA,34.42126389,-119.7044417,2019,10,October,9,Wednesday,14,Major Collector,Local Street - Municipality,1,6,2,5,Multiple,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Daylight,0.166666667
63074,California,SAN FRANCISCO,SAN FRANCISCO,37.71616111,-122.3985306,2019,10,October,3,Thursday,0,Principal Arterial - Other Freeways and Expressways,U.S. Highway,4,4,0,2,Double,0,Front-to-Front,Dark - Lighted,1
63075,California,LOS ANGELES,NOT APPLICABLE,33.93558889,-118.3002389,2019,11,November,21,Thursday,5,Local,Local Street - Municipality,1,1,1,1,Single,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Dark - Lighted,1
63076,California,ORANGE,EAST IRVINE,33.64363889,-117.7333194,2019,10,October,29,Tuesday,21,Interstate,Interstate,2,2,0,1,Single,1,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Dark - Not Lighted,1
63077,California,SAN BERNARDINO,ONTARIO,34.06693889,-117.5404194,2019,12,December,7,Saturday,23,Interstate,Interstate,1,1,0,1,Single,1,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Dark - Lighted,1
63078,California,LOS ANGELES,LOS ANGELES,34.19387222,-118.466,2019,2,February,28,Thursday,14,Principal Arterial - Other,Unknown,1,2,1,2,Double,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Daylight,0.5
63079,California,SAN DIEGO,EL CAJON,32.77926389,-116.92775,2019,6,June,17,Monday,0,Principal Arterial - Other,Unknown,1,4,0,2,Double,0,Front-to-Rear ,Dark - Lighted,0.25
63080,California,ALAMEDA,OAKLAND,37.84713889,-122.25415,2019,4,April,18,Thursday,17,Minor Arterial,Unknown,1,2,0,2,Double,1,Front-to-Front,Daylight,0.5
63081,California,LOS ANGELES,LOS ANGELES,34.27415,-118.4122417,2019,10,October,4,Friday,1,Minor Arterial,Unknown,1,1,0,1,Single,1,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Dark - Lighted,1
63082,California,ORANGE,ANAHEIM,33.86198333,-117.7784389,2019,11,November,19,Tuesday,17,Minor Arterial,Unknown,1,2,0,2,Double,0,Front-to-Rear ,Dark - Lighted,0.5
63083,California,LOS ANGELES,LOS ANGELES,34.04492222,-118.3919861,2019,10,October,9,Wednesday,19,Local,Local Street - Municipality,1,1,0,1,Single,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Dark - Not Lighted,1
63084,California,KERN,DELANO,35.79041944,-119.2674667,2019,11,November,2,Saturday,22,Minor Collector,Local Street - Municipality,1,3,0,2,Double,0,Angle ,Dark - Not Lighted,0.333333333
63085,California,RIVERSIDE,PERRIS,33.85737778,-117.2260861,2019,11,November,11,Monday,1,Principal Arterial - Other,Local Street - Municipality,1,3,0,2,Double,0,Angle ,Dark - Not Lighted,0.333333333
63086,California,SAN BERNARDINO,YUCCA VALLEY,34.13495,-116.3777917,2019,10,October,19,Saturday,6,Principal Arterial - Other,State Highway,1,3,0,2,Double,1,Angle ,Dawn,0.333333333
63087,California,SAN BERNARDINO,HESPERIA,34.42666944,-117.3775528,2019,10,October,12,Saturday,20,Principal Arterial - Other,Local Street - Municipality,1,2,0,2,Double,1,Angle ,Dark - Not Lighted,0.5
63088,California,ALAMEDA,NOT APPLICABLE,37.74949444,-121.5786722,2019,12,December,14,Saturday,5,Major Collector,Unknown,1,3,0,2,Double,0,Front-to-Front,Dark - Not Lighted,0.333333333
63089,California,FRESNO,NOT APPLICABLE,36.75323056,-119.7192194,2019,12,December,21,Saturday,23,Principal Arterial - Other Freeways and Expressways,State Highway,1,2,0,2,Double,1,Front-to-Front,Dark - Lighted,0.5
63090,California,MONTEREY,SALINAS,36.67330278,-121.6794472,2019,12,December,20,Friday,23,Principal Arterial - Other,Unknown,1,4,0,2,Double,1,Front-to-Rear ,Dark - Lighted,0.25
63091,California,VENTURA,NOT APPLICABLE,34.43650556,-119.1588806,2019,12,December,29,Sunday,16,Minor Arterial,State Highway,1,1,0,1,Single,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Dusk,1
63092,California,LOS ANGELES,LOS ANGELES,34.27218889,-118.43055,2019,11,November,20,Wednesday,11,Principal Arterial - Other Freeways and Expressways,State Highway,1,1,1,1,Single,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Daylight,1
63093,California,RIVERSIDE,RIVERSIDE,33.73005278,-117.2905611,2019,12,December,13,Friday,19,Principal Arterial - Other,State Highway,1,6,1,2,Double,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Dark - Not Lighted,0.166666667
63094,California,KERN,NOT APPLICABLE,35.50613889,-117.9464306,2019,12,December,7,Saturday,2,Principal Arterial - Other,State Highway,2,4,0,2,Double,1,Front-to-Front,Dark - Not Lighted,0.5
63095,California,SAN BERNARDINO,YUCAIPA,34.01031111,-117.0686389,2019,12,December,3,Tuesday,18,Interstate,Interstate,1,2,0,1,Single,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Dark - Not Lighted,0.5
63096,California,LOS ANGELES,LOS ANGELES,34.24269167,-118.450725,2019,9,September,27,Friday,19,Minor Arterial,Unknown,1,1,1,1,Single,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Dark - Lighted,1
63097,California,SAN BERNARDINO,VICTORVILLE,34.52149167,-117.3589306,2019,9,September,5,Thursday,14,Minor Arterial,Unknown,1,2,0,2,Double,0,Front-to-Front,Daylight,0.5
63098,California,SAN DIEGO,CHULA VISTA,32.62401667,-117.0731,2019,11,November,28,Thursday,0,Major Collector,Unknown,1,1,0,1,Single,1,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Dark - Lighted,1
63099,California,ORANGE,NOT APPLICABLE,33.83758056,-117.8423611,2019,4,April,26,Friday,16,Local,Unknown,1,3,1,3,Multiple,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Daylight,0.333333333
63100,California,SAN BERNARDINO,MONTCLAIR,34.08543611,-117.6901083,2019,11,November,23,Saturday,19,Interstate,Interstate,1,5,1,2,Double,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Dark - Not Lighted,0.2
63101,California,SAN BERNARDINO,NOT APPLICABLE,34.31313056,-117.4767194,2019,12,December,6,Friday,21,Interstate,Interstate,1,2,0,2,Double,0,Sideswipe - Same Direction,Dark - Not Lighted,0.5
63102,California,SACRAMENTO,NOT APPLICABLE,38.48766111,-121.42955,2019,12,December,27,Friday,0,Local,Unknown,1,3,0,2,Double,1,Angle ,Dark - Lighted,0.333333333
63103,California,SAN DIEGO,SAN DIEGO,32.75944444,-117.1794278,2019,12,December,8,Sunday,17,Interstate,Interstate,1,1,1,1,Single,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Dark - Lighted,1
63104,California,TUOLUMNE,SONORA,37.96976944,-120.3953194,2019,12,December,13,Friday,8,Principal Arterial - Other,State Highway,1,2,0,2,Double,0,Front-to-Front,Daylight,0.5
63105,California,LOS ANGELES,LOS ANGELES,34.20108889,-118.5414972,2019,8,August,28,Wednesday,7,Principal Arterial - Other,Unknown,1,1,1,1,Single,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Daylight,1
63106,California,LOS ANGELES,LOS ANGELES,34.03797222,-118.4623222,2019,9,September,23,Monday,19,Minor Arterial,Unknown,1,1,1,1,Single,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Dark - Lighted,1
63107,California,FRESNO,NOT APPLICABLE,36.527925,-119.7910528,2019,9,September,28,Saturday,99,Principal Arterial - Other,Unknown,1,1,0,1,Single,1,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Dark - Not Lighted,1
63108,California,FRESNO,FRESNO,36.75420833,-119.7779722,2019,11,November,11,Monday,21,Principal Arterial - Other Freeways and Expressways,State Highway,1,3,1,2,Double,0,Front-to-Rear ,Dark - Not Lighted,0.333333333
63109,California,LOS ANGELES,NOT APPLICABLE,34.11300278,-118.7515694,2019,12,December,22,Sunday,13,Major Collector,Unknown,1,3,0,2,Double,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Daylight,0.333333333
63110,California,ORANGE,COSTA MESA,33.67125556,-117.8887056,2019,10,October,4,Friday,23,Principal Arterial - Other Freeways and Expressways,State Highway,1,1,0,1,Single,1,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Dark - Lighted,1
63111,California,ORANGE,COSTA MESA,33.67512778,-117.8829722,2019,10,October,26,Saturday,10,Principal Arterial - Other Freeways and Expressways,State Highway,1,1,0,1,Single,1,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Daylight,1
63112,California,SAN BERNARDINO,VICTORVILLE,34.55177222,-117.3037028,2019,9,September,8,Sunday,22,Minor Arterial,Unknown,2,3,0,2,Double,0,Front-to-Front,Dark - Not Lighted,0.666666667
63113,California,BUTTE,OROVILLE,39.50144722,-121.5314444,2019,12,December,24,Tuesday,2,Principal Arterial - Other,State Highway,1,1,0,1,Single,1,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Dark - Lighted,1
63114,California,SACRAMENTO,SACRAMENTO,38.56403611,-121.4941583,2019,10,October,21,Monday,23,Principal Arterial - Other,U.S. Highway,2,3,0,2,Double,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Dark - Lighted,0.666666667
63115,California,MERCED,MERCED,37.31921111,-120.4950111,2019,12,December,9,Monday,14,Principal Arterial - Other,Unknown,1,3,0,3,Multiple,0,Angle ,Daylight,0.333333333
63116,California,ALAMEDA,UNION CITY,37.56822222,-122.0726944,2019,12,December,23,Monday,21,Major Collector,Unknown,1,1,1,1,Single,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Dark - Lighted,1
63117,California,SAN DIEGO,OCEANSIDE,33.18353333,-117.3692472,2019,2,February,5,Tuesday,12,Minor Arterial,Unknown,3,7,0,2,Double,1,Angle ,Daylight,0.428571429
63118,California,LOS ANGELES,LOS ANGELES,34.18665556,-118.4662556,2019,8,August,18,Sunday,2,Principal Arterial - Other,Unknown,1,4,0,2,Double,1,Angle ,Dark - Lighted,0.25
63119,California,RIVERSIDE,NOT APPLICABLE,33.703375,-115.3214833,2019,12,December,15,Sunday,22,Interstate,Interstate,1,3,0,2,Double,0,Front-to-Rear ,Dark - Not Lighted,0.333333333
63120,California,ALAMEDA,OAKLAND,37.75391389,-122.1856667,2019,11,November,2,Saturday,19,Local,Unknown,1,2,0,2,Double,0,Angle ,Dark - Lighted,0.5
63121,California,LOS ANGELES,LOS ANGELES,34.12026667,-118.1801194,2019,12,December,30,Monday,16,Local,Unknown,1,1,1,3,Multiple,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Daylight,1
63122,California,CONTRA COSTA,CONCORD,37.97992778,-122.0244972,2019,12,December,13,Friday,21,Principal Arterial - Other,Unknown,1,1,1,1,Single,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Dark - Lighted,1
63123,California,SAN DIEGO,SAN DIEGO,32.897525,-117.11655,2019,11,November,1,Friday,23,Interstate,Interstate,2,5,0,3,Multiple,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Dark - Lighted,0.4
63124,California,LOS ANGELES,NOT APPLICABLE,34.17876389,-118.1359806,2019,10,October,15,Tuesday,11,Principal Arterial - Other,Unknown,1,7,0,3,Multiple,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Daylight,0.142857143
63125,California,SAN BERNARDINO,VICTORVILLE,34.47056944,-117.3299444,2019,9,September,1,Sunday,0,Principal Arterial - Other,Unknown,1,2,0,2,Double,1,Angle ,Dark - Lighted,0.5
63126,California,SAN DIEGO,SAN DIEGO,32.70318889,-117.1206111,2019,10,October,4,Friday,20,Principal Arterial - Other Freeways and Expressways,State Highway,1,2,0,2,Double,0,Angle ,Dark - Lighted,0.5
63127,California,LOS ANGELES,PARAMOUNT,33.90559444,-118.1832972,2019,4,April,15,Monday,5,Principal Arterial - Other,Interstate,1,2,0,2,Double,1,Front-to-Rear ,Dark - Lighted,0.5
63128,California,RIVERSIDE,Other,33.85950278,-116.52805,2019,12,December,21,Saturday,2,Major Collector,Unknown,1,2,0,1,Single,1,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Dark - Lighted,0.5
63129,California,SAN BERNARDINO,SAN BERNARDINO,34.11396667,-117.2896472,2019,12,December,22,Sunday,19,Minor Arterial,Unknown,1,3,1,1,Single,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Dark - Lighted,0.333333333
63130,California,ORANGE,GARDEN GROVE,33.77709722,-117.9840417,2019,9,September,1,Sunday,5,Minor Arterial,Unknown,1,1,1,1,Single,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Dark - Lighted,1
63131,California,ALAMEDA,OAKLAND,37.73793056,-122.1419944,2019,12,December,15,Sunday,1,Interstate,Interstate,1,2,0,1,Single,1,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Dark - Lighted,0.5
63132,California,SAN DIEGO,SAN DIEGO,32.731675,-117.112225,2019,10,October,21,Monday,23,Interstate,Interstate,1,1,0,1,Single,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Dark - Not Lighted,1
63133,California,ORANGE,HUNTINGTON BEACH,33.72270556,-118.00015,2019,12,December,6,Friday,6,Minor Arterial,Unknown,1,1,1,1,Single,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Dawn,1
63134,California,SAN BERNARDINO,SAN BERNARDINO,34.12133611,-117.273375,2019,12,December,23,Monday,16,Minor Arterial,Unknown,1,1,1,1,Single,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Daylight,1
63135,California,VENTURA,OXNARD,34.18664722,-119.173425,2019,9,September,23,Monday,21,Principal Arterial - Other,Unknown,1,1,1,1,Single,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Dark - Lighted,1
63136,California,CONTRA COSTA,NOT APPLICABLE,37.85171944,-121.64825,2019,12,December,21,Saturday,3,Principal Arterial - Other,Unknown,1,2,0,2,Double,1,Front-to-Front,Dark - Not Lighted,0.5
63137,California,LOS ANGELES,NOT APPLICABLE,33.96739167,-118.2378,2019,12,December,24,Tuesday,7,Minor Arterial,Unknown,1,1,1,1,Single,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Daylight,1
63138,California,LOS ANGELES,LOS ANGELES,34.074325,-118.3614472,2019,12,December,13,Friday,11,Principal Arterial - Other,Unknown,1,1,1,1,Single,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Daylight,1
63139,California,RIVERSIDE,LAKE ELSINORE,33.69104167,-117.3902306,2019,12,December,16,Monday,6,Major Collector,Unknown,1,2,1,2,Double,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Dark - Lighted,0.5
63140,California,LOS ANGELES,NOT APPLICABLE,33.91642778,-118.2740444,2019,6,June,30,Sunday,5,Principal Arterial - Other,Unknown,1,3,0,2,Double,0,Front-to-Front,Dawn,0.333333333
